"STATION","NAME","DATE","TMAX"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-02","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-03","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-04","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-05","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-06","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-07","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-08","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-09","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-10","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-11","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-12","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-13","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-14","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-15","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-16","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-17","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-18","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-19","73"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-20","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-21","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-22","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-23","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-24","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-25","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-26","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-27","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-28","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-29","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-04-30","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-01","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-02","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-03","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-04","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-05","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-06","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-07","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-08","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-09","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-10","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-11","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-12","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-13","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-14","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-15","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-16","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-17","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-18","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-19","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-20","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-21","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-22","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-23","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-24","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-25","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-26","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-27","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-28","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-29","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-30","76"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-05-31","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-01","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-02","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-03","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-04","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-05","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-06","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-07","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-08","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-09","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-10","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-11","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-12","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-13","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-14","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-15","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-16","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-17","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-18","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-19","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-20","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-21","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-22","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-23","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-24","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-25","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-26","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-27","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-28","91"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-29","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-06-30","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-01","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-02","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-03","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-04","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-05","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-06","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-07","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-08","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-09","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-10","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-11","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-12","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-13","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-14","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-15","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-16","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-17","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-18","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-19","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-20","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-21","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-22","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-23","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-24","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-25","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-26","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-27","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-28","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-29","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-30","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-07-31","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-01","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-02","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-03","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-04","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-05","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-06","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-07","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-08","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-09","102"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-10","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-11","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-12","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-13","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-14","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-15","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-16","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-17","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-18","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-19","106"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-20","103"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-21","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-22","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-23","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-24","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-25","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-26","104"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-27","107"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-28","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-29","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-30","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-08-31","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-01","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-02","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-03","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-04","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-05","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-06","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-07","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-08","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-09","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-10","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-11","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-12","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-13","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-14","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-15","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-16","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-17","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-18","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-19","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-20","100"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-21","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-22","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-23","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-24","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-25","97"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-26","99"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-27","101"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-28","98"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-29","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-09-30","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-01","93"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-02","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-03","94"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-04","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-05","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-06","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-07","96"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-08","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-09","87"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-10","92"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-11","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-12","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-13","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-14","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-15","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-16","88"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-17","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-18","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-19","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-20","84"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-21","95"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-22","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-23","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-24","85"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-25","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-26","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-27","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-28","86"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-29","51"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-30","42"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-10-31","43"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-01","54"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-02","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-03","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-04","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-05","89"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-06","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-07","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-08","45"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-09","51"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-10","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-11","79"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-12","63"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-13","40"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-14","46"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-15","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-16","64"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-17","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-18","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-19","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-20","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-21","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-22","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-23","49"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-24","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-25","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-26","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-27","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-28","43"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-29","47"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-11-30","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-01","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-02","57"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-03","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-04","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-05","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-06","83"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-07","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-08","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-09","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-10","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-11","41"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-12","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-13","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-14","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-15","82"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-16","90"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-17","48"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-18","48"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-19","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-20","57"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-21","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-22","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-23","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-24","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-25","78"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-26","74"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-27","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-28","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-29","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-30","52"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2019-12-31","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-01","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-02","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-03","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-04","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-05","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-06","69"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-07","70"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-08","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-09","65"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-10","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-11","75"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-12","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-13","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-14","71"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-15","81"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-16","68"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-17","45"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-18","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-19","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-20","53"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-21","59"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-22","58"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-23","67"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-24","62"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-25","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-26","66"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-27","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-28","80"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-29","60"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-30","55"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-01-31","42"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-02-01","56"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-02-02","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-02-03","77"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-02-04","72"
"USC00417944","SAN ANGELO WEATHER FORECAST OFFICE, TX US","2020-02-05","52"
